Close,High,Low,Open,Volume
^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
3817.659912109375,3854.860107421875,3800.0400390625,3853.7900390625,3969610000
3821.6201171875,3838.239990234375,3795.6201171875,3810.469970703125,3985370000
3878.43994140625,3889.820068359375,3839.489990234375,3839.489990234375,3775200000
3822.389892578125,3853.260009765625,3764.489990234375,3853.260009765625,3956950000
3844.820068359375,3845.800048828125,3797.010009765625,3815.110107421875,2819280000
3829.25,3846.64990234375,3813.219970703125,3843.340087890625,3030300000
3783.219970703125,3848.320068359375,3780.780029296875,3829.56005859375,3083520000
3849.280029296875,3858.18994140625,3805.449951171875,3805.449951171875,3003680000
3839.5,3839.85009765625,3800.340087890625,3829.06005859375,2979870000
3824.139892578125,3878.4599609375,3794.330078125,3853.2900390625,3959140000
3852.969970703125,3873.159912109375,3815.77001953125,3840.360107421875,4414080000
3808.10009765625,3839.739990234375,3802.419921875,3839.739990234375,3893450000
3895.080078125,3906.18994140625,3809.56005859375,3823.3701171875,3923560000
3892.090087890625,3950.570068359375,3890.419921875,3910.820068359375,4311770000
3919.25,3919.830078125,3877.2900390625,3888.570068359375,3851030000
3969.610107421875,3970.070068359375,3928.5400390625,3932.35009765625,4303360000
3983.169921875,3997.760009765625,3937.56005859375,3977.570068359375,4440260000
3999.090087890625,4003.949951171875,3947.669921875,3960.60009765625,3939700000
3990.969970703125,4015.389892578125,3984.570068359375,3999.280029296875,4235560000
3928.860107421875,4014.159912109375,3926.590087890625,4002.25,4298710000
3898.85009765625,3922.93994140625,3885.5400390625,3911.840087890625,3991500000
3972.610107421875,3972.9599609375,3897.860107421875,3909.0400390625,4013360000
4019.81005859375,4039.31005859375,3971.639892578125,3978.139892578125,3945210000
4016.949951171875,4023.919921875,3989.7900390625,4001.739990234375,3320430000
4016.219970703125,4019.550048828125,3949.06005859375,3982.7099609375,3724020000
4060.429931640625,4061.570068359375,4013.2900390625,4036.080078125,3809590000
4070.56005859375,4094.2099609375,4048.699951171875,4053.719970703125,3907760000
4017.77001953125,4063.85009765625,4015.550048828125,4049.27001953125,3802000000
4076.60009765625,4077.159912109375,4020.43994140625,4020.85009765625,4679320000
4119.2099609375,4148.9501953125,4037.199951171875,4070.070068359375,4856930000
4179.759765625,4195.43994140625,4141.8798828125,4158.68017578125,5624360000
4136.47998046875,4182.35986328125,4123.35986328125,4136.68994140625,4694510000
4111.080078125,4124.6298828125,4093.3798828125,4119.56982421875,4114240000
4164.0,4176.5400390625,4088.389892578125,4105.35009765625,4355860000
4117.85986328125,4156.85009765625,4111.669921875,4153.47021484375,4029820000
4081.5,4156.22998046875,4069.669921875,4144.25,4270200000
4090.4599609375,4094.360107421875,4060.7900390625,4068.919921875,3891520000
4137.2900390625,4138.89990234375,4092.669921875,4096.6201171875,3448620000
4136.1298828125,4159.77001953125,4095.010009765625,4126.7001953125,3929200000
4147.60009765625,4148.10986328125,4103.97998046875,4119.5,4075980000
4090.409912109375,4136.5400390625,4089.489990234375,4114.75,4143660000
4079.090087890625,4081.510009765625,4047.949951171875,4077.389892578125,4045480000
3997.340087890625,4052.35009765625,3995.18994140625,4052.35009765625,4121590000
3991.050048828125,4017.3701171875,3976.89990234375,4001.830078125,4079320000
4012.320068359375,4028.300048828125,3969.18994140625,4018.60009765625,3952940000
3970.0400390625,3978.25,3943.080078125,3973.239990234375,3877700000
3982.239990234375,4018.050048828125,3973.550048828125,3992.360107421875,3836950000
3970.14990234375,3997.5,3968.97998046875,3977.18994140625,5043400000
3951.389892578125,3971.72998046875,3939.050048828125,3963.340087890625,4249480000
3981.35009765625,3990.840087890625,3928.159912109375,3938.679931640625,4244900000
4045.639892578125,4048.2900390625,3995.169921875,3998.02001953125,4084730000
4048.419921875,4078.489990234375,4044.610107421875,4055.14990234375,4000870000
3986.3701171875,4050.0,3980.31005859375,4048.260009765625,3922500000
3992.010009765625,4000.409912109375,3969.760009765625,3987.550048828125,3535570000
3918.320068359375,4017.81005859375,3908.699951171875,3998.659912109375,4445260000
3861.590087890625,3934.050048828125,3846.320068359375,3912.77001953125,5518190000
3855.760009765625,3905.050048828125,3808.860107421875,3835.1201171875,6558020000
3919.2900390625,3937.2900390625,3873.6298828125,3894.010009765625,5665870000
3891.929931640625,3894.260009765625,3838.239990234375,3876.739990234375,6594010000
3960.280029296875,3964.4599609375,3864.110107421875,3878.929931640625,5695790000
3916.639892578125,3958.909912109375,3901.27001953125,3958.68994140625,9354280000
3951.570068359375,3956.6201171875,3916.889892578125,3917.469970703125,5347140000
4002.8701171875,4009.080078125,3971.18994140625,3975.889892578125,4920240000
3936.969970703125,4039.489990234375,3936.169921875,4002.0400390625,4533010000
3948.719970703125,4007.659912109375,3919.050048828125,3959.2099609375,4991600000
3970.989990234375,3972.739990234375,3909.159912109375,3939.2099609375,4583970000
3977.530029296875,4003.830078125,3970.489990234375,3982.929931640625,4233540000
3971.27001953125,3979.199951171875,3951.530029296875,3974.1298828125,4014600000
4027.81005859375,4030.590087890625,3999.530029296875,3999.530029296875,4145250000
4050.830078125,4057.85009765625,4032.10009765625,4046.739990234375,3930860000
4109.31005859375,4110.75,4056.179931640625,4056.179931640625,4525120000
4124.509765625,4127.66015625,4098.7900390625,4102.2001953125,4234700000
4100.60009765625,4133.1298828125,4086.8701171875,4128.02978515625,4227800000
4090.3798828125,4099.68994140625,4072.56005859375,4094.5,3968020000
4105.02001953125,4107.31982421875,4069.840087890625,4081.14990234375,3486690000
4109.10986328125,4109.5,4072.550048828125,4085.199951171875,3423650000
4108.93994140625,4124.259765625,4102.60986328125,4110.2900390625,3665830000
4091.949951171875,4134.3701171875,4086.93994140625,4121.72021484375,3633120000
4146.22021484375,4150.259765625,4099.39990234375,4100.0400390625,3596590000
4137.64013671875,4163.18994140625,4113.2001953125,4140.10986328125,3575690000
4151.31982421875,4151.72021484375,4123.18017578125,4137.169921875,3611180000
4154.8701171875,4169.47998046875,4140.35986328125,4164.259765625,3536640000
4154.52001953125,4162.56982421875,4134.490234375,4139.330078125,3572560000
4129.7900390625,4148.56982421875,4114.56982421875,4130.47998046875,3772080000
4133.52001953125,4138.02001953125,4113.85986328125,4132.14013671875,3611750000
4137.0400390625,4142.41015625,4117.77001953125,4132.06982421875,3290940000
4071.6298828125,4126.43017578125,4071.3798828125,4126.43017578125,3978640000
4055.989990234375,4089.669921875,4049.35009765625,4087.780029296875,3837030000
4135.35009765625,4138.240234375,4075.2900390625,4075.2900390625,3750550000
4169.47998046875,4170.06005859375,4127.18017578125,4129.6298828125,4087800000
4167.8701171875,4186.919921875,4164.1201171875,4166.7900390625,3321370000
4119.580078125,4164.10009765625,4089.719970703125,4164.10009765625,4486130000
4090.75,4148.2998046875,4088.860107421875,4122.25,4246510000
4061.219970703125,4082.610107421875,4048.280029296875,4082.550048828125,4920090000
4136.25,4147.02001953125,4084.72998046875,4084.72998046875,4186270000
4138.1201171875,4142.2998046875,4123.81005859375,4136.97998046875,3641640000
4119.169921875,4130.35009765625,4116.64990234375,4124.25,3810140000
4137.64013671875,4154.27978515625,4098.919921875,4143.740234375,4057160000
4130.6201171875,4132.7998046875,4109.2900390625,4132.240234375,3752900000
4124.080078125,4143.740234375,4099.1201171875,4138.5400390625,3533740000
4136.27978515625,4141.25,4110.27001953125,4126.64990234375,3562170000
4109.89990234375,4135.5400390625,4109.85986328125,4127.9501953125,3654200000
4158.77001953125,4164.669921875,4113.6201171875,4122.85009765625,4039080000
4198.0498046875,4202.2001953125,4153.5,4157.68017578125,3980500000
4191.97998046875,4212.91015625,4180.2001953125,4204.14990234375,4041900000
4192.6298828125,4209.22021484375,4179.68017578125,4190.77978515625,3728520000
4145.580078125,4185.68017578125,4142.5400390625,4176.7998046875,4155320000
4115.240234375,4132.9599609375,4103.97998046875,4132.9599609375,0
4151.27978515625,4165.740234375,4129.72998046875,4155.7099609375,4147760000
4205.4501953125,4212.8701171875,4156.16015625,4156.16015625,3715460000
4205.52001953125,4231.10009765625,4192.18017578125,4226.7099609375,4228510000
4179.830078125,4195.43994140625,4166.14990234375,4190.740234375,5980670000
4221.02001953125,4232.43017578125,4171.64013671875,4183.02978515625,4391860000
4282.3701171875,4290.669921875,4241.009765625,4241.009765625,4454200000
4273.7900390625,4299.27978515625,4266.81982421875,4282.990234375,3813290000
4283.85009765625,4288.330078125,4263.08984375,4271.33984375,3996560000
4267.52001953125,4299.18994140625,4263.9599609375,4285.47021484375,4537800000
4293.93017578125,4298.009765625,4261.06982421875,4268.68994140625,3826740000
4298.85986328125,4322.6201171875,4291.7001953125,4304.8798828125,3786510000
4338.93017578125,4340.1298828125,4304.3701171875,4308.31982421875,3945670000
4369.009765625,4375.3701171875,4349.31005859375,4352.60986328125,4275400000
4372.58984375,4391.81982421875,4337.85009765625,4366.2900390625,4252110000
4425.83984375,4439.2001953125,4362.60009765625,4365.330078125,4176690000
4409.58984375,4448.47021484375,4407.43994140625,4440.9501953125,6848600000
4388.7099609375,4400.14990234375,4367.18994140625,4396.10986328125,4055790000
4365.68994140625,4386.22021484375,4360.14013671875,4380.009765625,3709330000
4381.89013671875,4382.25,4351.81982421875,4355.39990234375,3511000000
4348.330078125,4366.5498046875,4341.33984375,4354.169921875,6053620000
4328.81982421875,4362.06005859375,4328.080078125,4344.83984375,3415030000
4378.41015625,4384.419921875,4335.0,4337.35986328125,3573500000
4376.85986328125,4390.35009765625,4360.22021484375,4367.47998046875,3739330000
4396.43994140625,4398.39013671875,4371.97021484375,4374.93994140625,3696660000
4450.3798828125,4458.47998046875,4422.43994140625,4422.43994140625,3923450000
4455.58984375,4456.4599609375,4442.2900390625,4450.47998046875,2034280000
4446.81982421875,4454.06005859375,4436.60986328125,4442.0400390625,3482620000
4411.58984375,4422.6201171875,4385.0498046875,4422.6201171875,3682020000
4398.9501953125,4440.39013671875,4397.39990234375,4404.5400390625,3630480000
4409.52978515625,4412.60009765625,4389.919921875,4394.22998046875,3429600000
4439.259765625,4443.64013671875,4408.4599609375,4415.5498046875,3624220000
4472.16015625,4488.33984375,4463.22998046875,4467.68994140625,3920290000
4510.0400390625,4517.3798828125,4489.35986328125,4491.5,3839530000
4505.419921875,4527.759765625,4499.56005859375,4514.60986328125,3647450000
4522.7900390625,4532.85009765625,4504.89990234375,4508.85986328125,3538240000
4554.97998046875,4562.2998046875,4514.58984375,4521.77978515625,4090010000
4565.72021484375,4578.43017578125,4557.47998046875,4563.8701171875,4115670000
4534.8701171875,4564.740234375,4527.56005859375,4554.3798828125,3761770000
4536.33984375,4555.0,4535.7900390625,4550.16015625,3570190000
4554.64013671875,4563.41015625,4541.2900390625,4543.39013671875,3856250000
4567.4599609375,4580.6201171875,4552.419921875,4555.18994140625,3812470000
4566.75,4582.47021484375,4547.580078125,4558.9599609375,3990290000
4537.41015625,4607.06982421875,4528.56005859375,4598.259765625,4553210000
4582.22998046875,4590.16015625,4564.009765625,4565.75,3981010000
4588.9599609375,4594.22021484375,4573.14013671875,4584.81982421875,4503600000
4576.72998046875,4584.6201171875,4567.52978515625,4578.830078125,4042370000
4513.39013671875,4550.93017578125,4505.75,4550.93017578125,4270710000
4501.89013671875,4519.490234375,4485.5400390625,4494.27001953125,4149120000
4478.02978515625,4540.33984375,4474.5498046875,4513.9599609375,4143310000
4518.43994140625,4519.83984375,4491.14990234375,4491.580078125,3493920000
4499.3798828125,4503.31005859375,4464.39013671875,4498.02978515625,3884910000
4467.7099609375,4502.43994140625,4461.330078125,4501.56982421875,3803100000
4468.830078125,4527.3701171875,4457.919921875,4487.16015625,4504370000
4464.0498046875,4476.22998046875,4443.97998046875,4450.68994140625,3753290000
4489.72021484375,4490.330078125,4453.43994140625,4458.1298828125,3896410000
4437.85986328125,4478.8701171875,4432.18994140625,4478.8701171875,3832250000
4404.330078125,4449.9501953125,4403.5498046875,4433.7900390625,3753910000
4370.35986328125,4421.169921875,4364.830078125,4416.31982421875,3943700000
4369.7099609375,4381.81982421875,4335.31005859375,4344.8798828125,3940400000
4399.77001953125,4407.5498046875,4360.2998046875,4380.27978515625,3726850000
4387.5498046875,4418.58984375,4382.77001953125,4415.330078125,3522760000
4436.009765625,4443.18017578125,4396.43994140625,4396.43994140625,3837270000
4376.31005859375,4458.2998046875,4375.5498046875,4455.16015625,3723470000
4405.7099609375,4418.4599609375,4356.2900390625,4389.3798828125,3296180000
4433.31005859375,4439.56005859375,4414.97998046875,4426.02978515625,2957230000
4497.6298828125,4500.14013671875,4431.68017578125,4432.75,3354820000
4514.8701171875,4521.64990234375,4493.58984375,4500.33984375,3064110000
4507.66015625,4532.259765625,4507.39013671875,4517.009765625,3946360000
4515.77001953125,4541.25,4501.35009765625,4530.60009765625,3246260000
4496.830078125,4514.2900390625,4496.009765625,4510.06005859375,3526250000
4465.47998046875,4490.35009765625,4442.3798828125,4490.35009765625,3418850000
4451.14013671875,4457.81005859375,4430.4599609375,4434.5498046875,3763760000
4457.490234375,4473.52978515625,4448.3798828125,4451.2998046875,3259290000
4487.4599609375,4490.77001953125,4467.89013671875,4480.97998046875,3369920000
4461.89990234375,4487.10986328125,4456.830078125,4473.27001953125,3435740000
4467.43994140625,4479.39013671875,4453.52001953125,4462.64990234375,3529430000
4505.10009765625,4511.990234375,4478.68994140625,4487.77978515625,3648720000
4450.31982421875,4497.97998046875,4447.2099609375,4497.97998046875,6932230000
4453.52978515625,4466.35986328125,4442.10986328125,4445.1298828125,3161230000
4443.9501953125,4449.85009765625,4416.60986328125,4445.41015625,3614880000
4402.2001953125,4461.02978515625,4401.3798828125,4452.81005859375,3308450000
4330.0,4375.7001953125,4329.169921875,4374.35986328125,3662340000
4320.06005859375,4357.39990234375,4316.490234375,4341.740234375,3349570000
4337.43994140625,4338.509765625,4302.7001953125,4310.6201171875,3195650000
4273.52978515625,4313.009765625,4265.97998046875,4312.8798828125,3472340000
4274.509765625,4292.06982421875,4238.6298828125,4282.6298828125,3875880000
4299.7001953125,4317.27001953125,4264.3798828125,4269.64990234375,3846230000
4288.0498046875,4333.14990234375,4274.85986328125,4328.18017578125,3865960000
4288.39013671875,4300.580078125,4260.2099609375,4284.52001953125,3938660000
4229.4501953125,4281.14990234375,4216.4501953125,4269.75,3953830000
4263.75,4268.5,4220.47998046875,4233.830078125,3777600000
4258.18994140625,4267.1298828125,4225.91015625,4259.31005859375,3581470000
4308.5,4324.10009765625,4219.5498046875,4234.7900390625,3902030000
4335.66015625,4341.72998046875,4283.7900390625,4289.02001953125,3174630000
4358.240234375,4385.4599609375,4339.64013671875,4339.75,3520240000
4376.9501953125,4378.64013671875,4345.33984375,4366.58984375,3601660000
4349.60986328125,4385.85009765625,4325.43017578125,4380.93994140625,3713140000
4327.77978515625,4377.10009765625,4311.97021484375,4360.490234375,3566560000
4373.6298828125,4383.330078125,4342.3701171875,4342.3701171875,3409960000
4373.2001953125,4393.56982421875,4337.5400390625,4345.22998046875,3794850000
4314.60009765625,4364.2001953125,4303.83984375,4357.35009765625,3686030000
4278.0,4339.5400390625,4269.68994140625,4321.35986328125,3969730000
4224.16015625,4276.56005859375,4223.02978515625,4273.85009765625,4004030000
4217.0400390625,4255.83984375,4189.22021484375,4210.39990234375,3776100000
4247.68017578125,4259.3798828125,4219.43017578125,4235.7900390625,3821820000
4186.77001953125,4232.419921875,4181.419921875,4232.419921875,3869370000
4137.22998046875,4183.60009765625,4127.89990234375,4175.990234375,4277640000
4117.3701171875,4156.7001953125,4103.77978515625,4152.93017578125,4019500000
4166.81982421875,4177.47021484375,4132.93994140625,4139.39013671875,3911140000
4193.7998046875,4195.5498046875,4153.1201171875,4171.330078125,4249470000
4237.85986328125,4245.64013671875,4197.740234375,4201.27001953125,4224900000
4317.77978515625,4319.72021484375,4268.259765625,4268.259765625,4669780000
4358.33984375,4373.6201171875,4334.22998046875,4334.22998046875,4570960000
4365.97998046875,4372.2099609375,4347.52978515625,4364.27001953125,3656340000
4378.3798828125,4386.259765625,4355.41015625,4366.2099609375,3791230000
4382.77978515625,4391.2001953125,4359.759765625,4384.3701171875,3729510000
4347.35009765625,4393.39990234375,4343.93994140625,4391.41015625,3900780000
4415.240234375,4418.02978515625,4353.33984375,4364.14990234375,3665080000
4411.5498046875,4421.759765625,4393.81982421875,4406.66015625,3326240000
4495.7001953125,4508.669921875,4458.97021484375,4458.97021484375,4700350000
4502.8798828125,4521.169921875,4495.31005859375,4505.2998046875,4347170000
4508.240234375,4511.990234375,4487.830078125,4497.080078125,3964520000
4514.02001953125,4520.1201171875,4499.66015625,4509.5498046875,3777240000
4547.3798828125,4557.10986328125,4510.35986328125,4511.7001953125,3644790000
4538.18994140625,4542.14013671875,4525.509765625,4538.77001953125,3511080000
4556.6201171875,4568.43017578125,4545.0498046875,4553.0400390625,3042810000
4559.33984375,4560.31005859375,4552.7998046875,4555.83984375,1639500000
4550.43017578125,4560.52001953125,4546.31982421875,4554.85986328125,3403990000
4554.89013671875,4568.14013671875,4540.509765625,4545.5498046875,3586240000
4550.580078125,4587.64013671875,4547.14990234375,4571.83984375,4418760000
4567.7998046875,4569.89013671875,4537.240234375,4554.8701171875,5399300000
4594.6298828125,4599.39013671875,4554.7099609375,4559.43017578125,4397120000
4569.77978515625,4572.3701171875,4546.72021484375,4564.3701171875,4369910000
4567.18017578125,4578.56005859375,4551.68017578125,4557.25,3909950000
4549.33984375,4590.740234375,4546.5,4586.22998046875,4245680000
4585.58984375,4590.919921875,4565.22021484375,4568.83984375,3818880000
4604.3701171875,4609.22998046875,4574.06005859375,4576.2001953125,3707010000
4622.43994140625,4623.7099609375,4593.39013671875,4593.39013671875,3823210000
4643.7001953125,4643.93017578125,4608.08984375,4618.2998046875,3808380000
4707.08984375,4709.68994140625,4643.22998046875,4646.2001953125,5063650000
4719.5498046875,4738.56982421875,4694.33984375,4721.0400390625,6314040000
4719.18994140625,4725.52978515625,4704.68994140625,4714.22998046875,8218980000
4740.56005859375,4749.52001953125,4725.580078125,4725.580078125,4060340000
4768.3701171875,4768.68994140625,4743.72021484375,4743.72021484375,4026970000
4698.35009765625,4778.009765625,4697.81982421875,4764.72998046875,4201320000
4746.75,4748.7099609375,4708.35009765625,4724.2900390625,3431180000
4754.6298828125,4772.93994140625,4736.77001953125,4753.919921875,3046770000
4774.75,4784.72021484375,4758.4501953125,4758.85986328125,2513910000
4781.580078125,4785.39013671875,4768.89990234375,4773.4501953125,2748450000
4783.35009765625,4793.2998046875,4780.97998046875,4786.43994140625,2698860000
4769.830078125,4788.43017578125,4751.990234375,4782.8798828125,3126060000
4742.830078125,4754.330078125,4722.669921875,4745.2001953125,3743050000
4704.81005859375,4729.2900390625,4699.7099609375,4725.06982421875,3950760000
4688.68017578125,4726.77978515625,4687.52978515625,4697.419921875,3715480000
4697.240234375,4721.490234375,4682.10986328125,4690.56982421875,3844370000
4763.5400390625,4764.5400390625,4699.81982421875,4703.7001953125,3742320000
4756.5,4765.47021484375,4730.35009765625,4741.93017578125,3529960000
4783.4501953125,4790.7998046875,4756.2001953125,4759.93994140625,3498680000
4780.240234375,4798.5,4739.580078125,4792.1298828125,3759890000
4783.830078125,4802.39990234375,4768.97998046875,4791.18017578125,3486340000
4765.97998046875,4782.33984375,4747.1201171875,4772.35009765625,4260550000
4739.2099609375,4744.22998046875,4714.81982421875,4739.1298828125,3928600000
4780.93994140625,4785.7900390625,4740.56982421875,4760.10009765625,4019000000
4839.81005859375,4842.06982421875,4785.8701171875,4796.27978515625,4287200000
4850.43017578125,4868.41015625,4844.0498046875,4853.419921875,4297610000
4864.60009765625,4866.47998046875,4844.3701171875,4856.7998046875,3912800000
4868.5498046875,4903.68017578125,4865.93994140625,4888.56005859375,4330030000
4894.16015625,4898.14990234375,4869.33984375,4886.66015625,4020430000
4890.97021484375,4906.68994140625,4881.47021484375,4888.91015625,3353400000
4927.93017578125,4929.31005859375,4887.39990234375,4892.9501953125,3525160000
4924.97021484375,4931.08984375,4916.27001953125,4925.89013671875,3836130000
4845.64990234375,4906.75,4845.14990234375,4899.18994140625,4696120000
4906.18994140625,4906.97021484375,4853.52001953125,4861.10986328125,4386090000
4958.60986328125,4975.2900390625,4907.990234375,4916.06005859375,3974350000
4942.81005859375,4957.18994140625,4918.08984375,4957.18994140625,4023640000
4954.22998046875,4957.77001953125,4934.8798828125,4950.16015625,4440880000
4995.06005859375,4999.89013671875,4969.0498046875,4973.0498046875,4895590000
4997.91015625,5000.39990234375,4987.08984375,4995.16015625,4341860000
5026.60986328125,5030.06005859375,5000.33984375,5004.169921875,3912990000
5021.83984375,5048.39013671875,5016.830078125,5026.830078125,3805740000
4953.169921875,4971.2998046875,4920.31005859375,4967.93994140625,4302190000
5000.6201171875,5002.52001953125,4956.4501953125,4976.43994140625,3845600000
5029.72998046875,5032.72021484375,4999.43994140625,5003.14013671875,4137970000
5005.56982421875,5038.7001953125,4999.52001953125,5031.1298828125,3833270000
4975.509765625,4993.7099609375,4955.02001953125,4989.31982421875,4034880000
4981.7998046875,4983.2099609375,4946.0,4963.02978515625,3788390000
5087.02978515625,5094.39013671875,5038.830078125,5038.830078125,4051710000
5088.7998046875,5111.06005859375,5081.4599609375,5100.919921875,3672790000
5069.52978515625,5097.66015625,5068.91015625,5093.0,3683930000
5078.18017578125,5080.68994140625,5057.2900390625,5074.60009765625,3925950000
5069.759765625,5077.3701171875,5058.35009765625,5067.2001953125,3789370000
5096.27001953125,5104.990234375,5061.89013671875,5085.35986328125,5219740000
5137.080078125,5140.330078125,5094.16015625,5098.509765625,4748110000
5130.9501953125,5149.669921875,5127.18017578125,5130.990234375,4758440000
5078.64990234375,5114.5400390625,5056.81982421875,5110.52001953125,4418410000
5104.759765625,5127.97021484375,5092.22021484375,5108.02978515625,4559050000
5157.35986328125,5165.6201171875,5128.2099609375,5132.3798828125,4137980000
5123.68994140625,5189.259765625,5117.5,5164.4599609375,4208870000
5117.93994140625,5124.66015625,5091.14013671875,5111.9599609375,3896430000
5175.27001953125,5179.8701171875,5114.47998046875,5134.2998046875,4080510000
5165.31005859375,5179.14013671875,5151.8798828125,5173.490234375,4282890000
5150.47998046875,5176.85009765625,5123.2998046875,5175.14013671875,4687970000
5117.08984375,5136.85986328125,5104.35009765625,5123.31005859375,7753670000
5149.419921875,5175.60009765625,5145.47021484375,5154.77001953125,4036220000
5178.509765625,5180.31005859375,5131.58984375,5139.08984375,4031760000
5224.6201171875,5226.18994140625,5171.5498046875,5181.68994140625,4064850000
5241.52978515625,5261.10009765625,5240.66015625,5253.43017578125,4207730000
5234.18017578125,5246.08984375,5229.8701171875,5242.47998046875,3374700000
5218.18994140625,5229.08984375,5216.08984375,5219.52001953125,3331360000
5203.580078125,5235.16015625,5203.419921875,5228.85009765625,3871790000
5248.490234375,5249.259765625,5213.919921875,5226.31005859375,3850500000
5254.35009765625,5264.85009765625,5245.81982421875,5248.02978515625,3998270000
5243.77001953125,5263.9501953125,5229.2001953125,5257.97021484375,3325930000
5205.81005859375,5208.33984375,5184.0498046875,5204.2900390625,3886590000
5211.490234375,5228.75,5194.3701171875,5194.3701171875,3703250000
5147.2099609375,5256.58984375,5146.06005859375,5244.0498046875,4075680000
5204.33984375,5222.18017578125,5157.2099609375,5158.9501953125,3386780000
5202.39013671875,5219.56982421875,5197.35009765625,5211.3701171875,3278180000
5209.91015625,5224.81005859375,5160.77978515625,5217.02978515625,3400680000
5160.64013671875,5178.43017578125,5138.7001953125,5167.8798828125,3845930000
5199.06005859375,5211.77978515625,5138.77001953125,5172.9501953125,3509380000
5123.41015625,5175.02978515625,5107.93994140625,5171.509765625,3963220000
5061.81982421875,5168.43017578125,5052.47021484375,5149.669921875,3950210000
5051.41015625,5079.83984375,5039.830078125,5064.58984375,4006200000
5022.2099609375,5077.9599609375,5007.25,5068.97021484375,3596130000
5011.1201171875,5056.66015625,5001.89013671875,5031.52001953125,3619760000
4967.22998046875,5019.02001953125,4953.56005859375,5005.43994140625,3878750000
5010.60009765625,5038.83984375,4969.39990234375,4987.330078125,3820250000
5070.5498046875,5076.1201171875,5027.9599609375,5028.85009765625,3751400000
5071.6298828125,5089.47998046875,5047.02001953125,5084.85986328125,3656740000
5048.419921875,5057.75,4990.580078125,5019.8798828125,3958050000
5099.9599609375,5114.6201171875,5073.14013671875,5084.64990234375,3604140000
5116.169921875,5123.490234375,5088.64990234375,5114.1298828125,3447450000
5035.68994140625,5110.830078125,5035.31005859375,5103.77978515625,4082470000
5018.39013671875,5096.1201171875,5013.4501953125,5029.02978515625,4544170000
5064.2001953125,5073.2099609375,5011.0498046875,5049.31982421875,4381660000
5127.7900390625,5139.1201171875,5101.22021484375,5122.77978515625,3924990000
5180.740234375,5181.0,5142.419921875,5142.419921875,3683250000
5187.7001953125,5200.22998046875,5178.9599609375,5187.2001953125,3987890000
5187.669921875,5191.9501953125,5165.85986328125,5168.97998046875,3842100000
5214.080078125,5215.2998046875,5180.41015625,5189.02978515625,3727370000
5222.68017578125,5239.66015625,5209.68017578125,5225.490234375,3617900000
5221.419921875,5237.259765625,5211.16015625,5233.080078125,4255710000
5246.68017578125,5250.3701171875,5217.97998046875,5221.10009765625,4763580000
5308.14990234375,5311.759765625,5263.259765625,5263.259765625,4360810000
5297.10009765625,5325.490234375,5296.18994140625,5310.06982421875,3817470000
5303.27001953125,5305.4501953125,5283.58984375,5303.10009765625,3578120000
5308.1298828125,5325.31982421875,5302.39990234375,5305.35009765625,3420100000
5321.41015625,5324.31982421875,5297.8701171875,5298.68994140625,3662240000
5307.009765625,5323.18017578125,5286.009765625,5319.27978515625,3847130000
5267.83984375,5341.8798828125,5256.93017578125,5340.259765625,3869520000
5304.72021484375,5311.64990234375,5278.39013671875,5281.4501953125,3005510000
5306.0400390625,5315.91015625,5280.89013671875,5315.91015625,3751540000
5266.9501953125,5282.27001953125,5262.7001953125,5278.72998046875,3552750000
5235.47998046875,5260.2099609375,5222.10009765625,5259.77001953125,3818750000
5277.509765625,5280.330078125,5191.68017578125,5243.2099609375,5437160000
5283.39990234375,5302.10986328125,5234.31982421875,5297.14990234375,4046920000
5291.33984375,5298.7998046875,5257.6298828125,5278.240234375,3707900000
5354.02978515625,5354.16015625,5297.64013671875,5314.47998046875,3591460000
5352.9599609375,5362.35009765625,5335.35986328125,5357.7998046875,3609990000
5346.990234375,5375.080078125,5331.330078125,5343.81005859375,3692760000
5360.7900390625,5365.7900390625,5331.52001953125,5341.22021484375,3622280000
5375.31982421875,5375.9501953125,5327.25,5353.0,3568030000
5421.02978515625,5447.25,5409.1298828125,5409.1298828125,3962840000
5433.740234375,5441.93017578125,5402.509765625,5441.93017578125,3530380000
5431.60009765625,5432.39013671875,5403.75,5424.080078125,3438650000
5473.22998046875,5488.5,5420.39990234375,5431.10986328125,3447840000
5487.02978515625,5490.3798828125,5471.31982421875,5476.14990234375,3544330000
5473.169921875,5505.52978515625,5455.56005859375,5499.990234375,3847060000
5464.6201171875,5478.31005859375,5452.02978515625,5466.77001953125,6773800000
5447.8701171875,5490.66015625,5447.58984375,5459.580078125,3696750000
5469.2998046875,5472.8798828125,5446.56005859375,5460.72998046875,3591960000
5477.89990234375,5483.14013671875,5451.8701171875,5460.7099609375,3563920000
5482.8701171875,5490.81005859375,5467.5400390625,5473.58984375,3589530000
5460.47998046875,5523.64013671875,5451.1201171875,5488.47998046875,7199220000
5475.08984375,5479.5498046875,5446.52978515625,5471.080078125,3488760000
5509.009765625,5509.68994140625,5458.43017578125,5461.83984375,3329950000
5537.02001953125,5539.27001953125,5507.419921875,5507.43994140625,2179470000
5567.18994140625,5570.330078125,5531.6298828125,5537.91015625,3253080000
5572.85009765625,5583.10986328125,5562.509765625,5572.75,3185670000
5576.97998046875,5590.75,5574.56982421875,5584.240234375,3232920000
5633.91015625,5635.39013671875,5586.43994140625,5591.259765625,3336100000
